model,temperature,prompt_variant,item_id,Item,helper,mean,std,count
claude-sonnet-4-20250514,0,detailed_w_reasoning,1,1A,helper_a,-2.0,0.0,10
claude-sonnet-4-20250514,0,detailed_w_reasoning,1,1B,helper_b,2.0,0.0,10
claude-sonnet-4-20250514,0,detailed_w_reasoning,2,2A,helper_a,-2.0,0.0,10
claude-sonnet-4-20250514,0,detailed_w_reasoning,2,2B,helper_b,2.0,0.0,10
claude-sonnet-4-20250514,0,detailed_w_reasoning,3,3A,helper_a,-1.0,0.0,10
claude-sonnet-4-20250514,0,detailed_w_reasoning,3,3B,helper_b,2.0,0.0,10
claude-sonnet-4-20250514,0,detailed_w_reasoning,4,4A,helper_a,1.0,0.0,10
claude-sonnet-4-20250514,0,detailed_w_reasoning,4,4B,helper_b,-2.0,0.0,10
claude-sonnet-4-20250514,0,detailed_w_reasoning,5,5A,helper_a,2.0,0.0,10
claude-sonnet-4-20250514,0,detailed_w_reasoning,5,5B,helper_b,-2.0,0.0,10
claude-sonnet-4-20250514,0,detailed_w_reasoning,6,6A,helper_a,-2.0,0.0,10
claude-sonnet-4-20250514,0,detailed_w_reasoning,6,6B,helper_b,1.0,0.0,10
claude-sonnet-4-20250514,0,detailed_w_reasoning,7,7A,helper_a,2.0,0.0,10
claude-sonnet-4-20250514,0,detailed_w_reasoning,7,7B,helper_b,1.0,0.0,10
claude-sonnet-4-20250514,0,detailed_w_reasoning,8,8A,helper_a,-2.0,0.0,10
claude-sonnet-4-20250514,0,detailed_w_reasoning,8,8B,helper_b,1.0,0.0,10
claude-sonnet-4-20250514,0,detailed_w_reasoning,9,9A,helper_a,-1.0,0.0,10
claude-sonnet-4-20250514,0,detailed_w_reasoning,9,9B,helper_b,1.0,0.0,10
claude-sonnet-4-20250514,0,detailed_w_reasoning,10,10A,helper_a,2.0,0.0,10
claude-sonnet-4-20250514,0,detailed_w_reasoning,10,10B,helper_b,-2.0,0.0,10
claude-sonnet-4-20250514,0,detailed_w_reasoning,11,11A,helper_a,-2.0,0.0,10
claude-sonnet-4-20250514,0,detailed_w_reasoning,11,11B,helper_b,2.0,0.0,10
claude-sonnet-4-20250514,0,detailed_w_reasoning,12,12A,helper_a,2.0,0.0,10
claude-sonnet-4-20250514,0,detailed_w_reasoning,12,12B,helper_b,-2.0,0.0,10
claude-sonnet-4-20250514,0,detailed_w_reasoning,13,13A,helper_a,-3.0,0.0,10
claude-sonnet-4-20250514,0,detailed_w_reasoning,13,13B,helper_b,2.0,0.0,10
claude-sonnet-4-20250514,0,detailed_w_reasoning,14,14A,helper_a,1.0,0.0,10
claude-sonnet-4-20250514,0,detailed_w_reasoning,14,14B,helper_b,2.0,0.0,10
claude-sonnet-4-20250514,0,detailed_w_reasoning,15,15A,helper_a,-2.0,0.0,10
claude-sonnet-4-20250514,0,detailed_w_reasoning,15,15B,helper_b,2.0,0.0,10
claude-sonnet-4-20250514,0,detailed_w_reasoning,16,16A,helper_a,1.0,0.0,10
claude-sonnet-4-20250514,0,detailed_w_reasoning,16,16B,helper_b,-3.0,0.0,10
claude-sonnet-4-20250514,0,detailed_w_reasoning,17,17A,helper_a,1.0,0.0,10
claude-sonnet-4-20250514,0,detailed_w_reasoning,17,17B,helper_b,2.0,0.0,10
claude-sonnet-4-20250514,0,detailed_w_reasoning,18,18A,helper_a,-3.0,0.0,10
claude-sonnet-4-20250514,0,detailed_w_reasoning,18,18B,helper_b,3.0,0.0,10
claude-sonnet-4-20250514,0,detailed_w_reasoning,19,19A,helper_a,-2.0,0.0,10
claude-sonnet-4-20250514,0,detailed_w_reasoning,19,19B,helper_b,2.0,0.0,10
claude-sonnet-4-20250514,0,detailed_w_reasoning,20,20A,helper_a,2.0,0.0,10
claude-sonnet-4-20250514,0,detailed_w_reasoning,20,20B,helper_b,-3.0,0.0,10
claude-sonnet-4-20250514,0,detailed_w_reasoning,21,21A,helper_a,2.0,0.0,10
claude-sonnet-4-20250514,0,detailed_w_reasoning,21,21B,helper_b,-1.0,0.0,10
claude-sonnet-4-20250514,0,detailed_w_reasoning,22,22A,helper_a,-2.0,0.0,10
claude-sonnet-4-20250514,0,detailed_w_reasoning,22,22B,helper_b,1.0,0.0,10
claude-sonnet-4-20250514,0,detailed_w_reasoning,23,23A,helper_a,2.0,0.0,10
claude-sonnet-4-20250514,0,detailed_w_reasoning,23,23B,helper_b,-2.0,0.0,10
claude-sonnet-4-20250514,0,detailed_w_reasoning,24,24A,helper_a,-2.0,0.0,10
claude-sonnet-4-20250514,0,detailed_w_reasoning,24,24B,helper_b,2.0,0.0,10
claude-sonnet-4-20250514,0,detailed_w_reasoning,25,25A,helper_a,-2.0,0.0,10
claude-sonnet-4-20250514,0,detailed_w_reasoning,25,25B,helper_b,1.0,0.0,10
claude-sonnet-4-20250514,0,minimal,1,1A,helper_a,-2.0,0.0,10
claude-sonnet-4-20250514,0,minimal,1,1B,helper_b,1.0,0.0,10
claude-sonnet-4-20250514,0,minimal,2,2A,helper_a,-3.0,0.0,10
claude-sonnet-4-20250514,0,minimal,2,2B,helper_b,2.0,0.0,10
claude-sonnet-4-20250514,0,minimal,3,3A,helper_a,-1.0,0.0,10
claude-sonnet-4-20250514,0,minimal,3,3B,helper_b,2.0,0.0,10
claude-sonnet-4-20250514,0,minimal,4,4A,helper_a,2.0,0.0,10
claude-sonnet-4-20250514,0,minimal,4,4B,helper_b,-3.0,0.0,10
claude-sonnet-4-20250514,0,minimal,5,5A,helper_a,2.0,0.0,10
claude-sonnet-4-20250514,0,minimal,5,5B,helper_b,-2.0,0.0,10
claude-sonnet-4-20250514,0,minimal,6,6A,helper_a,-2.0,0.0,10
claude-sonnet-4-20250514,0,minimal,6,6B,helper_b,-1.0,0.0,10
claude-sonnet-4-20250514,0,minimal,7,7A,helper_a,2.0,0.0,10
claude-sonnet-4-20250514,0,minimal,7,7B,helper_b,1.0,0.0,10
claude-sonnet-4-20250514,0,minimal,8,8A,helper_a,-2.0,0.0,10
claude-sonnet-4-20250514,0,minimal,8,8B,helper_b,1.0,0.0,10
claude-sonnet-4-20250514,0,minimal,9,9A,helper_a,-1.0,0.0,10
claude-sonnet-4-20250514,0,minimal,9,9B,helper_b,1.0,0.0,10
claude-sonnet-4-20250514,0,minimal,10,10A,helper_a,1.0,0.0,10
claude-sonnet-4-20250514,0,minimal,10,10B,helper_b,-3.0,0.0,10
claude-sonnet-4-20250514,0,minimal,11,11A,helper_a,-2.0,0.0,10
claude-sonnet-4-20250514,0,minimal,11,11B,helper_b,2.0,0.0,10
claude-sonnet-4-20250514,0,minimal,12,12A,helper_a,2.0,0.0,10
claude-sonnet-4-20250514,0,minimal,12,12B,helper_b,-2.0,0.0,10
claude-sonnet-4-20250514,0,minimal,13,13A,helper_a,-3.0,0.0,10
claude-sonnet-4-20250514,0,minimal,13,13B,helper_b,2.0,0.0,10
claude-sonnet-4-20250514,0,minimal,14,14A,helper_a,-1.0,0.0,10
claude-sonnet-4-20250514,0,minimal,14,14B,helper_b,-1.0,0.0,10
claude-sonnet-4-20250514,0,minimal,15,15A,helper_a,-2.0,0.0,10
claude-sonnet-4-20250514,0,minimal,15,15B,helper_b,1.0,0.0,10
claude-sonnet-4-20250514,0,minimal,16,16A,helper_a,-1.0,0.0,10
claude-sonnet-4-20250514,0,minimal,16,16B,helper_b,-3.0,0.0,10
claude-sonnet-4-20250514,0,minimal,17,17A,helper_a,1.0,0.0,10
claude-sonnet-4-20250514,0,minimal,17,17B,helper_b,-2.0,0.0,10
claude-sonnet-4-20250514,0,minimal,18,18A,helper_a,-3.0,0.0,10
claude-sonnet-4-20250514,0,minimal,18,18B,helper_b,-1.0,0.0,10
claude-sonnet-4-20250514,0,minimal,19,19A,helper_a,-2.0,0.0,10
claude-sonnet-4-20250514,0,minimal,19,19B,helper_b,2.0,0.0,10
claude-sonnet-4-20250514,0,minimal,20,20A,helper_a,2.0,0.0,10
claude-sonnet-4-20250514,0,minimal,20,20B,helper_b,-3.0,0.0,10
claude-sonnet-4-20250514,0,minimal,21,21A,helper_a,1.0,0.0,10
claude-sonnet-4-20250514,0,minimal,21,21B,helper_b,-2.0,0.0,10
claude-sonnet-4-20250514,0,minimal,22,22A,helper_a,-2.0,0.0,10
claude-sonnet-4-20250514,0,minimal,22,22B,helper_b,-1.0,0.0,10
claude-sonnet-4-20250514,0,minimal,23,23A,helper_a,2.0,0.0,10
claude-sonnet-4-20250514,0,minimal,23,23B,helper_b,-2.0,0.0,10
claude-sonnet-4-20250514,0,minimal,24,24A,helper_a,-2.0,0.0,10
claude-sonnet-4-20250514,0,minimal,24,24B,helper_b,2.0,0.0,10
claude-sonnet-4-20250514,0,minimal,25,25A,helper_a,-3.0,0.0,10
claude-sonnet-4-20250514,0,minimal,25,25B,helper_b,-1.0,0.0,10
claude-sonnet-4-20250514,1,detailed,1,1A,helper_a,-2.0,0.0,10
claude-sonnet-4-20250514,1,detailed,1,1B,helper_b,2.9,0.31622776601683805,10
claude-sonnet-4-20250514,1,detailed,2,2A,helper_a,-2.0,0.0,10
claude-sonnet-4-20250514,1,detailed,2,2B,helper_b,2.0,0.0,10
claude-sonnet-4-20250514,1,detailed,3,3A,helper_a,-0.9,0.31622776601683794,10
claude-sonnet-4-20250514,1,detailed,3,3B,helper_b,2.1,0.316227766016838,10
claude-sonnet-4-20250514,1,detailed,4,4A,helper_a,1.6,0.5163977794943222,10
claude-sonnet-4-20250514,1,detailed,4,4B,helper_b,-2.6,0.5163977794943222,10
claude-sonnet-4-20250514,1,detailed,5,5A,helper_a,1.9,0.31622776601683794,10
claude-sonnet-4-20250514,1,detailed,5,5B,helper_b,-2.0,0.0,10
claude-sonnet-4-20250514,1,detailed,6,6A,helper_a,-1.6,0.5163977794943222,10
claude-sonnet-4-20250514,1,detailed,6,6B,helper_b,1.8,0.4216370213557839,10
claude-sonnet-4-20250514,1,detailed,7,7A,helper_a,2.6,0.5163977794943223,10
claude-sonnet-4-20250514,1,detailed,7,7B,helper_b,1.5,0.5270462766947299,10
claude-sonnet-4-20250514,1,detailed,8,8A,helper_a,-2.1,0.31622776601683794,10
claude-sonnet-4-20250514,1,detailed,8,8B,helper_b,0.8,0.6324555320336759,10
claude-sonnet-4-20250514,1,detailed,9,9A,helper_a,-1.0,0.0,10
claude-sonnet-4-20250514,1,detailed,9,9B,helper_b,1.1,0.31622776601683794,10
claude-sonnet-4-20250514,1,detailed,10,10A,helper_a,1.9,0.31622776601683794,10
claude-sonnet-4-20250514,1,detailed,10,10B,helper_b,-2.0,0.0,10
claude-sonnet-4-20250514,1,detailed,11,11A,helper_a,-2.0,0.0,10
claude-sonnet-4-20250514,1,detailed,11,11B,helper_b,2.7,0.4830458915396479,10
claude-sonnet-4-20250514,1,detailed,12,12A,helper_a,2.0,0.0,10
claude-sonnet-4-20250514,1,detailed,12,12B,helper_b,-2.0,0.0,10
claude-sonnet-4-20250514,1,detailed,13,13A,helper_a,-2.8,0.42163702135578396,10
claude-sonnet-4-20250514,1,detailed,13,13B,helper_b,2.1,0.31622776601683794,10
claude-sonnet-4-20250514,1,detailed,14,14A,helper_a,1.4,0.5163977794943222,10
claude-sonnet-4-20250514,1,detailed,14,14B,helper_b,2.0,0.0,10
claude-sonnet-4-20250514,1,detailed,15,15A,helper_a,-2.0,0.0,10
claude-sonnet-4-20250514,1,detailed,15,15B,helper_b,2.0,0.0,10
claude-sonnet-4-20250514,1,detailed,16,16A,helper_a,1.9,0.31622776601683794,10
claude-sonnet-4-20250514,1,detailed,16,16B,helper_b,-3.0,0.0,10
claude-sonnet-4-20250514,1,detailed,17,17A,helper_a,1.0,0.0,10
claude-sonnet-4-20250514,1,detailed,17,17B,helper_b,2.0,0.0,10
claude-sonnet-4-20250514,1,detailed,18,18A,helper_a,-3.0,0.0,10
claude-sonnet-4-20250514,1,detailed,18,18B,helper_b,2.9,0.316227766016838,10
claude-sonnet-4-20250514,1,detailed,19,19A,helper_a,-2.0,0.0,10
claude-sonnet-4-20250514,1,detailed,19,19B,helper_b,2.0,0.0,10
claude-sonnet-4-20250514,1,detailed,20,20A,helper_a,2.0,0.0,10
claude-sonnet-4-20250514,1,detailed,20,20B,helper_b,-2.9,0.31622776601683794,10
claude-sonnet-4-20250514,1,detailed,21,21A,helper_a,2.0,0.0,10
claude-sonnet-4-20250514,1,detailed,21,21B,helper_b,-1.0,0.0,10
claude-sonnet-4-20250514,1,detailed,22,22A,helper_a,-2.0,0.0,10
claude-sonnet-4-20250514,1,detailed,22,22B,helper_b,1.0,0.0,10
claude-sonnet-4-20250514,1,detailed,23,23A,helper_a,2.1,0.31622776601683805,10
claude-sonnet-4-20250514,1,detailed,23,23B,helper_b,-2.0,0.0,10
claude-sonnet-4-20250514,1,detailed,24,24A,helper_a,-2.0,0.0,10
claude-sonnet-4-20250514,1,detailed,24,24B,helper_b,2.0,0.0,10
claude-sonnet-4-20250514,1,detailed,25,25A,helper_a,-2.0,0.0,10
claude-sonnet-4-20250514,1,detailed,25,25B,helper_b,1.7,0.48304589153964794,10
claude-sonnet-4-20250514,1,detailed_w_reasoning,1,1A,helper_a,-2.0,0.0,10
claude-sonnet-4-20250514,1,detailed_w_reasoning,1,1B,helper_b,2.6,0.5163977794943222,10
claude-sonnet-4-20250514,1,detailed_w_reasoning,2,2A,helper_a,-2.0,0.0,10
claude-sonnet-4-20250514,1,detailed_w_reasoning,2,2B,helper_b,2.0,0.0,10
claude-sonnet-4-20250514,1,detailed_w_reasoning,3,3A,helper_a,-1.0,0.4714045207910317,10
claude-sonnet-4-20250514,1,detailed_w_reasoning,3,3B,helper_b,2.0,0.0,10
claude-sonnet-4-20250514,1,detailed_w_reasoning,4,4A,helper_a,0.8,1.0327955589886444,10
claude-sonnet-4-20250514,1,detailed_w_reasoning,4,4B,helper_b,-2.2,0.4216370213557839,10
claude-sonnet-4-20250514,1,detailed_w_reasoning,5,5A,helper_a,1.9,0.31622776601683794,10
claude-sonnet-4-20250514,1,detailed_w_reasoning,5,5B,helper_b,-2.0,0.0,10
claude-sonnet-4-20250514,1,detailed_w_reasoning,6,6A,helper_a,-1.9,0.31622776601683794,10
claude-sonnet-4-20250514,1,detailed_w_reasoning,6,6B,helper_b,1.7,0.48304589153964794,10
claude-sonnet-4-20250514,1,detailed_w_reasoning,7,7A,helper_a,2.5,0.5270462766947299,10
claude-sonnet-4-20250514,1,detailed_w_reasoning,7,7B,helper_b,1.1,0.31622776601683794,10
claude-sonnet-4-20250514,1,detailed_w_reasoning,8,8A,helper_a,-2.0,0.0,10
claude-sonnet-4-20250514,1,detailed_w_reasoning,8,8B,helper_b,0.6,0.8432740427115678,10
claude-sonnet-4-20250514,1,detailed_w_reasoning,9,9A,helper_a,-1.2,0.4216370213557839,10
claude-sonnet-4-20250514,1,detailed_w_reasoning,9,9B,helper_b,1.2,0.4216370213557839,10
claude-sonnet-4-20250514,1,detailed_w_reasoning,10,10A,helper_a,2.0,0.0,10
claude-sonnet-4-20250514,1,detailed_w_reasoning,10,10B,helper_b,-2.0,0.0,10
claude-sonnet-4-20250514,1,detailed_w_reasoning,11,11A,helper_a,-2.0,0.0,10
claude-sonnet-4-20250514,1,detailed_w_reasoning,11,11B,helper_b,2.2,0.4216370213557839,10
claude-sonnet-4-20250514,1,detailed_w_reasoning,12,12A,helper_a,1.9,0.31622776601683794,10
claude-sonnet-4-20250514,1,detailed_w_reasoning,12,12B,helper_b,-2.0,0.0,10
claude-sonnet-4-20250514,1,detailed_w_reasoning,13,13A,helper_a,-2.4,0.5163977794943222,10
claude-sonnet-4-20250514,1,detailed_w_reasoning,13,13B,helper_b,2.0,0.0,10
claude-sonnet-4-20250514,1,detailed_w_reasoning,14,14A,helper_a,0.4,0.8432740427115678,10
claude-sonnet-4-20250514,1,detailed_w_reasoning,14,14B,helper_b,1.9,0.31622776601683794,10
claude-sonnet-4-20250514,1,detailed_w_reasoning,15,15A,helper_a,-2.0,0.0,10
claude-sonnet-4-20250514,1,detailed_w_reasoning,15,15B,helper_b,2.0,0.0,10
claude-sonnet-4-20250514,1,detailed_w_reasoning,16,16A,helper_a,1.2,0.4216370213557839,10
claude-sonnet-4-20250514,1,detailed_w_reasoning,16,16B,helper_b,-3.0,0.0,10
claude-sonnet-4-20250514,1,detailed_w_reasoning,17,17A,helper_a,0.9,0.31622776601683794,10
claude-sonnet-4-20250514,1,detailed_w_reasoning,17,17B,helper_b,1.4,0.9660917830792958,10
claude-sonnet-4-20250514,1,detailed_w_reasoning,18,18A,helper_a,-3.0,0.0,10
claude-sonnet-4-20250514,1,detailed_w_reasoning,18,18B,helper_b,2.9,0.31622776601683805,10
claude-sonnet-4-20250514,1,detailed_w_reasoning,19,19A,helper_a,-2.0,0.0,10
claude-sonnet-4-20250514,1,detailed_w_reasoning,19,19B,helper_b,1.7,0.48304589153964794,10
claude-sonnet-4-20250514,1,detailed_w_reasoning,20,20A,helper_a,2.0,0.0,10
claude-sonnet-4-20250514,1,detailed_w_reasoning,20,20B,helper_b,-2.8,0.421637021355784,10
claude-sonnet-4-20250514,1,detailed_w_reasoning,21,21A,helper_a,2.0,0.0,10
claude-sonnet-4-20250514,1,detailed_w_reasoning,21,21B,helper_b,-1.0,0.0,10
claude-sonnet-4-20250514,1,detailed_w_reasoning,22,22A,helper_a,-2.0,0.0,10
claude-sonnet-4-20250514,1,detailed_w_reasoning,22,22B,helper_b,1.0,0.0,10
claude-sonnet-4-20250514,1,detailed_w_reasoning,23,23A,helper_a,2.0,0.0,10
claude-sonnet-4-20250514,1,detailed_w_reasoning,23,23B,helper_b,-2.0,0.0,10
claude-sonnet-4-20250514,1,detailed_w_reasoning,24,24A,helper_a,-2.0,0.0,10
claude-sonnet-4-20250514,1,detailed_w_reasoning,24,24B,helper_b,2.0,0.0,10
claude-sonnet-4-20250514,1,detailed_w_reasoning,25,25A,helper_a,-2.0,0.0,10
claude-sonnet-4-20250514,1,detailed_w_reasoning,25,25B,helper_b,1.1,0.5676462121975467,10
claude-sonnet-4-20250514,1,minimal,1,1A,helper_a,-2.0,0.0,10
claude-sonnet-4-20250514,1,minimal,1,1B,helper_b,0.2,0.9189365834726815,10
claude-sonnet-4-20250514,1,minimal,2,2A,helper_a,-2.8,0.42163702135578396,10
claude-sonnet-4-20250514,1,minimal,2,2B,helper_b,2.0,0.0,10
claude-sonnet-4-20250514,1,minimal,3,3A,helper_a,-1.2,0.4216370213557839,10
claude-sonnet-4-20250514,1,minimal,3,3B,helper_b,2.2,0.42163702135578396,10
claude-sonnet-4-20250514,1,minimal,4,4A,helper_a,2.0,0.0,10
claude-sonnet-4-20250514,1,minimal,4,4B,helper_b,-2.8,0.42163702135578385,10
claude-sonnet-4-20250514,1,minimal,5,5A,helper_a,1.5,0.5270462766947299,10
claude-sonnet-4-20250514,1,minimal,5,5B,helper_b,-2.1,0.31622776601683794,10
claude-sonnet-4-20250514,1,minimal,6,6A,helper_a,-2.0,0.0,10
claude-sonnet-4-20250514,1,minimal,6,6B,helper_b,-0.8,1.0327955589886446,10
claude-sonnet-4-20250514,1,minimal,7,7A,helper_a,1.6,0.9660917830792959,10
claude-sonnet-4-20250514,1,minimal,7,7B,helper_b,0.5,0.9718253158075499,10
claude-sonnet-4-20250514,1,minimal,8,8A,helper_a,-2.1,0.316227766016838,10
claude-sonnet-4-20250514,1,minimal,8,8B,helper_b,-0.1,1.1972189997378648,10
claude-sonnet-4-20250514,1,minimal,9,9A,helper_a,-1.1,0.31622776601683794,10
claude-sonnet-4-20250514,1,minimal,9,9B,helper_b,1.6,0.5163977794943222,10
claude-sonnet-4-20250514,1,minimal,10,10A,helper_a,0.9,1.449137674618944,10
claude-sonnet-4-20250514,1,minimal,10,10B,helper_b,-2.3,0.674948557710553,10
claude-sonnet-4-20250514,1,minimal,11,11A,helper_a,-2.0,0.0,10
claude-sonnet-4-20250514,1,minimal,11,11B,helper_b,2.2,0.42163702135578385,10
claude-sonnet-4-20250514,1,minimal,12,12A,helper_a,1.9,0.5676462121975466,10
claude-sonnet-4-20250514,1,minimal,12,12B,helper_b,-2.0,0.0,10
claude-sonnet-4-20250514,1,minimal,13,13A,helper_a,-3.0,0.0,10
claude-sonnet-4-20250514,1,minimal,13,13B,helper_b,1.9,0.31622776601683794,10
claude-sonnet-4-20250514,1,minimal,14,14A,helper_a,-1.0,0.4714045207910317,10
claude-sonnet-4-20250514,1,minimal,14,14B,helper_b,-1.1,0.31622776601683794,10
claude-sonnet-4-20250514,1,minimal,15,15A,helper_a,-2.0,0.0,10
claude-sonnet-4-20250514,1,minimal,15,15B,helper_b,1.2,0.7888106377466155,10
claude-sonnet-4-20250514,1,minimal,16,16A,helper_a,-0.7,1.9465068427541912,10
claude-sonnet-4-20250514,1,minimal,16,16B,helper_b,-2.8,0.42163702135578385,10
claude-sonnet-4-20250514,1,minimal,17,17A,helper_a,0.7,0.6749485577105528,10
claude-sonnet-4-20250514,1,minimal,17,17B,helper_b,-2.0,0.0,10
claude-sonnet-4-20250514,1,minimal,18,18A,helper_a,-3.0,0.0,10
claude-sonnet-4-20250514,1,minimal,18,18B,helper_b,-0.3,1.1595018087284057,10
claude-sonnet-4-20250514,1,minimal,19,19A,helper_a,-1.8,0.4216370213557839,10
claude-sonnet-4-20250514,1,minimal,19,19B,helper_b,1.8,0.4216370213557839,10
claude-sonnet-4-20250514,1,minimal,20,20A,helper_a,2.0,0.0,10
claude-sonnet-4-20250514,1,minimal,20,20B,helper_b,-2.9,0.316227766016838,10
claude-sonnet-4-20250514,1,minimal,21,21A,helper_a,1.1,0.31622776601683794,10
claude-sonnet-4-20250514,1,minimal,21,21B,helper_b,-1.8,0.4216370213557839,10
claude-sonnet-4-20250514,1,minimal,22,22A,helper_a,-2.1,0.31622776601683805,10
claude-sonnet-4-20250514,1,minimal,22,22B,helper_b,-0.9,0.7378647873726218,10
claude-sonnet-4-20250514,1,minimal,23,23A,helper_a,1.8,0.42163702135578385,10
claude-sonnet-4-20250514,1,minimal,23,23B,helper_b,-1.9,0.31622776601683794,10
claude-sonnet-4-20250514,1,minimal,24,24A,helper_a,-2.0,0.0,10
claude-sonnet-4-20250514,1,minimal,24,24B,helper_b,1.4,0.5163977794943222,10
claude-sonnet-4-20250514,1,minimal,25,25A,helper_a,-2.8,0.42163702135578385,10
claude-sonnet-4-20250514,1,minimal,25,25B,helper_b,-1.2,0.6324555320336759,10
gemini-2.0-flash,0,detailed,1,1A,helper_a,-1.0,0.0,10
gemini-2.0-flash,0,detailed,1,1B,helper_b,3.0,0.0,10
gemini-2.0-flash,0,detailed,2,2A,helper_a,-2.0,0.0,10
gemini-2.0-flash,0,detailed,2,2B,helper_b,3.0,0.0,10
gemini-2.0-flash,0,detailed,3,3A,helper_a,-1.0,0.0,10
gemini-2.0-flash,0,detailed,3,3B,helper_b,3.0,0.0,10
gemini-2.0-flash,0,detailed,4,4A,helper_a,3.0,0.0,10
gemini-2.0-flash,0,detailed,4,4B,helper_b,-2.0,0.0,10
gemini-2.0-flash,0,detailed,5,5A,helper_a,3.0,0.0,10
gemini-2.0-flash,0,detailed,5,5B,helper_b,-2.0,0.0,10
gemini-2.0-flash,0,detailed,6,6A,helper_a,-2.0,0.0,10
gemini-2.0-flash,0,detailed,6,6B,helper_b,1.0,0.0,10
gemini-2.0-flash,0,detailed,7,7A,helper_a,3.0,0.0,10
gemini-2.0-flash,0,detailed,7,7B,helper_b,2.0,0.0,10
gemini-2.0-flash,0,detailed,8,8A,helper_a,-3.0,0.0,10
gemini-2.0-flash,0,detailed,8,8B,helper_b,1.0,0.0,10
gemini-2.0-flash,0,detailed,9,9A,helper_a,-1.0,0.0,10
gemini-2.0-flash,0,detailed,9,9B,helper_b,2.0,0.0,10
gemini-2.0-flash,0,detailed,10,10A,helper_a,3.0,0.0,10
gemini-2.0-flash,0,detailed,10,10B,helper_b,-3.0,0.0,10
gemini-2.0-flash,0,detailed,11,11A,helper_a,-2.0,0.0,10
gemini-2.0-flash,0,detailed,11,11B,helper_b,3.0,0.0,10
gemini-2.0-flash,0,detailed,12,12A,helper_a,3.0,0.0,10
gemini-2.0-flash,0,detailed,12,12B,helper_b,-2.0,0.0,10
gemini-2.0-flash,0,detailed,13,13A,helper_a,-2.0,0.0,10
gemini-2.0-flash,0,detailed,13,13B,helper_b,3.0,0.0,10
gemini-2.0-flash,0,detailed,14,14A,helper_a,2.0,0.0,10
gemini-2.0-flash,0,detailed,14,14B,helper_b,2.0,0.0,10
gemini-2.0-flash,0,detailed,15,15A,helper_a,-2.0,0.0,10
gemini-2.0-flash,0,detailed,15,15B,helper_b,3.0,0.0,10
gemini-2.0-flash,0,detailed,16,16A,helper_a,1.0,0.0,10
gemini-2.0-flash,0,detailed,16,16B,helper_b,-2.0,0.0,10
gemini-2.0-flash,0,detailed,17,17A,helper_a,-1.0,0.0,10
gemini-2.0-flash,0,detailed,17,17B,helper_b,0.0,0.0,10
gemini-2.0-flash,0,detailed,18,18A,helper_a,-3.0,0.0,10
gemini-2.0-flash,0,detailed,18,18B,helper_b,3.0,0.0,10
gemini-2.0-flash,0,detailed,19,19A,helper_a,-2.0,0.0,10
gemini-2.0-flash,0,detailed,19,19B,helper_b,3.0,0.0,10
gemini-2.0-flash,0,detailed,20,20A,helper_a,3.0,0.0,10
gemini-2.0-flash,0,detailed,20,20B,helper_b,-3.0,0.0,10
gemini-2.0-flash,0,detailed,21,21A,helper_a,3.0,0.0,10
gemini-2.0-flash,0,detailed,21,21B,helper_b,-1.0,0.0,10
gemini-2.0-flash,0,detailed,22,22A,helper_a,-2.0,0.0,10
gemini-2.0-flash,0,detailed,22,22B,helper_b,2.0,0.0,10
gemini-2.0-flash,0,detailed,23,23A,helper_a,2.0,0.0,10
gemini-2.0-flash,0,detailed,23,23B,helper_b,-1.0,0.0,10
gemini-2.0-flash,0,detailed,24,24A,helper_a,-2.0,0.0,10
gemini-2.0-flash,0,detailed,24,24B,helper_b,2.6,0.5163977794943224,10
gemini-2.0-flash,0,detailed,25,25A,helper_a,1.0,0.0,10
gemini-2.0-flash,0,detailed,25,25B,helper_b,1.0,0.0,10
gemini-2.0-flash,0,detailed_w_reasoning,1,1A,helper_a,-1.0,0.0,10
gemini-2.0-flash,0,detailed_w_reasoning,1,1B,helper_b,3.0,0.0,10
gemini-2.0-flash,0,detailed_w_reasoning,2,2A,helper_a,-2.0,0.0,10
gemini-2.0-flash,0,detailed_w_reasoning,2,2B,helper_b,3.0,0.0,10
gemini-2.0-flash,0,detailed_w_reasoning,3,3A,helper_a,-1.0,0.0,10
gemini-2.0-flash,0,detailed_w_reasoning,3,3B,helper_b,3.0,0.0,10
gemini-2.0-flash,0,detailed_w_reasoning,4,4A,helper_a,3.0,0.0,10
gemini-2.0-flash,0,detailed_w_reasoning,4,4B,helper_b,-2.0,0.0,10
gemini-2.0-flash,0,detailed_w_reasoning,5,5A,helper_a,3.0,0.0,10
gemini-2.0-flash,0,detailed_w_reasoning,5,5B,helper_b,-2.3,0.48304589153964783,10
gemini-2.0-flash,0,detailed_w_reasoning,6,6A,helper_a,-2.0,0.0,10
gemini-2.0-flash,0,detailed_w_reasoning,6,6B,helper_b,1.0,0.0,10
gemini-2.0-flash,0,detailed_w_reasoning,7,7A,helper_a,3.0,0.0,10
gemini-2.0-flash,0,detailed_w_reasoning,7,7B,helper_b,2.0,0.0,10
gemini-2.0-flash,0,detailed_w_reasoning,8,8A,helper_a,-3.0,0.0,10
gemini-2.0-flash,0,detailed_w_reasoning,8,8B,helper_b,0.0,0.0,10
gemini-2.0-flash,0,detailed_w_reasoning,9,9A,helper_a,-1.0,0.0,10
gemini-2.0-flash,0,detailed_w_reasoning,9,9B,helper_b,3.0,0.0,10
